id,scheduled_at,board_name,keyword,intent,content_angle,trend_monthly_change,visual_strategy,landing_type,title,description,link,image_url,product_2_title,product_2_handle,product_2_image_url,generated_image_prompt,requires_ai_image,alt_text,product_title,product_handle,status
2124,2027-05-27T13:00:00.000Z,Banheiro organizado,penteadeira,banheiro,produto,8,product_in_environment,product,Organizador de Maquiagem Porta Pincel em Acrílico Giratório,"Organizador de Maquiagem Porta Pincel em Acrílico Giratório ajuda a organizar melhor o espaço sem abrir mão de um visual limpo e bonito. Destaque para cor/acabamento preto. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/organizador-de-maquiagem-porta-pincel-em-acrilico-giratorio?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=penteadeira_2124,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_de_Maquiagem_Porta_Pincel_em_Acrilico_Giratorio_preto.webp?v=1751413621,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: penteadeira. Cenário: banheiro organizado com suporte de parede, nichos, porta-shampoo no box e poucos objetos aparentes. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Organizador de Maquiagem Porta Pincel em Acrílico Giratório. Sem texto grande, foco em inspirar clique para compra.",yes,Organizador de Maquiagem Porta Pincel em Acrílico Giratório - penteadeira Chique Home,Organizador de Maquiagem Porta Pincel em Acrílico Giratório,organizador-de-maquiagem-porta-pincel-em-acrilico-giratorio,ready
2125,2027-05-27T15:00:00.000Z,Banheiro organizado,organizacao de banheiro,banheiro,dor,,listicle_idea_overlay,collection,Organização de banheiro,"Inspiração de organização de banheiro para transformar o banheiro com poucos elementos e acabamento mais elegante. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/banheiro-organizado?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=organizacao_de_banheiro_2125,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_de_Maquiagem_Porta_Pincel_em_Acrilico_Giratorio_preto.webp?v=1751413621,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: organização de banheiro. Cenário: banheiro organizado com suporte de parede, nichos, porta-shampoo no box e poucos objetos aparentes. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Organizador de Maquiagem Porta Pincel em Acrílico Giratório.",yes,Organizador de Maquiagem Porta Pincel em Acrílico Giratório - organização de banheiro Chique Home,Organizador de Maquiagem Porta Pincel em Acrílico Giratório,organizador-de-maquiagem-porta-pincel-em-acrilico-giratorio,ready
2126,2027-05-27T17:00:00.000Z,Banheiro organizado,banheiro pequeno organizado,banheiro,dor,,environment_full_bleed,collection,Banheiro pequeno organizado,"Banheiro pequeno organizado combina praticidade e estética para um banheiro mais limpo e sofisticado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/banheiro-organizado?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=banheiro_pequeno_organizado_2126,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_para_Banheiro_Lavabo_Decorativa_Redonda_Decoracao_verde.webp?v=1751410419,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: banheiro pequeno organizado. Cenário: banheiro organizado com suporte de parede, nichos, porta-shampoo no box e poucos objetos aparentes. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Bandeja para Banheiro/Lavabo Decorativa Redonda, aplicar apenas se fizer sentido natural.",yes,Bandeja para Banheiro/Lavabo Decorativa Redonda - banheiro pequeno organizado Chique Home,Bandeja para Banheiro/Lavabo Decorativa Redonda - Decoração,bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao,ready
2127,2027-05-27T19:00:00.000Z,Banheiro com cara de hotel,banheiro com cara de hotel,banheiro,ambiente,,product_full_bleed,product,Bandeja para Banheiro/Lavabo Decorativa Redonda,"Bandeja para Banheiro/Lavabo Decorativa Redonda valoriza a bancada do banheiro com um detalhe funcional, discreto e fácil de combinar. Destaque para cor/acabamento verde. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=banheiro_com_cara_de_hotel_2127,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_para_Banheiro_Lavabo_Decorativa_Redonda_Decoracao_verde.webp?v=1751410419,,,,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Bandeja para Banheiro/Lavabo Decorativa Redonda. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Bandeja para Banheiro/Lavabo Decorativa Redonda - banheiro com cara de hotel Chique Home,Bandeja para Banheiro/Lavabo Decorativa Redonda - Decoração,bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao,ready
2128,2027-05-27T21:00:00.000Z,Banheiro com cara de hotel,banheiro decorado,banheiro,ambiente,,environment_title_overlay,collection,Banheiro decorado,"Inspiração de banheiro decorado para transformar o banheiro com poucos elementos e acabamento mais elegante. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/banheiro-com-cara-de-hotel?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=banheiro_decorado_2128,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_para_Banheiro_Lavabo_Decorativa_Redonda_Decoracao_verde.webp?v=1751410419,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: banheiro decorado. Cenário: banheiro pequeno sofisticado com metais modernos, parede clara, bancada limpa e detalhe elegante de organização. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Banheiro decorado"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Bandeja para Banheiro/Lavabo Decorativa Redonda - banheiro decorado Chique Home,Bandeja para Banheiro/Lavabo Decorativa Redonda - Decoração,bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao,ready
2129,2027-05-28T09:00:00.000Z,Banheiro com cara de hotel,banheiro pequeno decorado,banheiro,dor,,product_in_environment,product,Bandeja para Banheiro/Lavabo Decorativa Redonda,"Bandeja para Banheiro/Lavabo Decorativa Redonda completa a decoração do banheiro com praticidade e aparência sofisticada no dia a dia. Destaque para cor/acabamento verde. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=banheiro_pequeno_decorado_2129,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_para_Banheiro_Lavabo_Decorativa_Redonda_Decoracao_verde.webp?v=1751410419,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: banheiro pequeno decorado. Cenário: banheiro pequeno sofisticado com metais modernos, parede clara, bancada limpa e detalhe elegante de organização. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Bandeja para Banheiro/Lavabo Decorativa Redonda. Sem texto grande, foco em inspirar clique para compra.",yes,Bandeja para Banheiro/Lavabo Decorativa Redonda - banheiro pequeno decorado Chique Home,Bandeja para Banheiro/Lavabo Decorativa Redonda - Decoração,bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao,ready
2130,2027-05-28T11:00:00.000Z,Banheiro com cara de hotel,banheiro moderno,banheiro,estilo,,listicle_idea_overlay,collection,Banheiro moderno,"Ideia de banheiro moderno para deixar o banheiro mais organizado, bonito e com aparência de ambiente planejado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/banheiro-com-cara-de-hotel?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=banheiro_moderno_2130,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_para_Banheiro_Lavabo_Decorativa_Redonda_Decoracao_verde.webp?v=1751410419,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: banheiro moderno. Cenário: banheiro pequeno sofisticado com metais modernos, parede clara, bancada limpa e detalhe elegante de organização. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Bandeja para Banheiro/Lavabo Decorativa Redonda.",yes,Bandeja para Banheiro/Lavabo Decorativa Redonda - banheiro moderno Chique Home,Bandeja para Banheiro/Lavabo Decorativa Redonda - Decoração,bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao,ready
2131,2027-05-28T13:00:00.000Z,Banheiro com cara de hotel,banheiro com cara de hotel,banheiro,missao,,environment_full_bleed,collection,Banheiro com cara de hotel,"Inspiração de banheiro com cara de hotel para transformar o banheiro com poucos elementos e acabamento mais elegante. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/banheiro-com-cara-de-hotel?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=banheiro_com_cara_de_hotel_2131,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_para_Banheiro_Lavabo_Decorativa_Redonda_Decoracao_verde.webp?v=1751410419,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: banheiro com cara de hotel. Cenário: banheiro pequeno sofisticado com metais modernos, parede clara, bancada limpa e detalhe elegante de organização. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Bandeja para Banheiro/Lavabo Decorativa Redonda, aplicar apenas se fizer sentido natural.",yes,Bandeja para Banheiro/Lavabo Decorativa Redonda - banheiro com cara de hotel Chique Home,Bandeja para Banheiro/Lavabo Decorativa Redonda - Decoração,bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao,ready
2132,2027-05-28T15:00:00.000Z,Banheiro com cara de hotel,lavabo decorado,banheiro,ambiente,,product_full_bleed,product,Bandeja para Banheiro/Lavabo Decorativa Redonda,"Bandeja para Banheiro/Lavabo Decorativa Redonda completa a decoração do banheiro com praticidade e aparência sofisticada no dia a dia. Destaque para cor/acabamento verde. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=lavabo_decorado_2132,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_para_Banheiro_Lavabo_Decorativa_Redonda_Decoracao_verde.webp?v=1751410419,,,,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Bandeja para Banheiro/Lavabo Decorativa Redonda. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Bandeja para Banheiro/Lavabo Decorativa Redonda - lavabo decorado Chique Home,Bandeja para Banheiro/Lavabo Decorativa Redonda - Decoração,bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao,ready
2133,2027-05-28T17:00:00.000Z,Banheiro organizado,penteadeira,banheiro,produto,8,environment_title_overlay,collection,Penteadeira,"Ideia de penteadeira para deixar o banheiro mais organizado, bonito e com aparência de ambiente planejado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/banheiro-organizado?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=penteadeira_2133,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_para_Banheiro_Lavabo_Decorativa_Redonda_Decoracao_verde.webp?v=1751410419,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: penteadeira. Cenário: banheiro organizado com suporte de parede, nichos, porta-shampoo no box e poucos objetos aparentes. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Penteadeira"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Bandeja para Banheiro/Lavabo Decorativa Redonda - penteadeira Chique Home,Bandeja para Banheiro/Lavabo Decorativa Redonda - Decoração,bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao,ready
2134,2027-05-28T19:00:00.000Z,Banheiro organizado,organizacao de banheiro,banheiro,dor,,product_in_environment,product,Bandeja para Banheiro/Lavabo Decorativa Redonda,"Bandeja para Banheiro/Lavabo Decorativa Redonda ajuda a organizar o lavabo ou banheiro com acabamento elegante e visual mais bem cuidado. Destaque para cor/acabamento verde. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=organizacao_de_banheiro_2134,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_para_Banheiro_Lavabo_Decorativa_Redonda_Decoracao_verde.webp?v=1751410419,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: organização de banheiro. Cenário: banheiro organizado com suporte de parede, nichos, porta-shampoo no box e poucos objetos aparentes. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Bandeja para Banheiro/Lavabo Decorativa Redonda. Sem texto grande, foco em inspirar clique para compra.",yes,Bandeja para Banheiro/Lavabo Decorativa Redonda - organização de banheiro Chique Home,Bandeja para Banheiro/Lavabo Decorativa Redonda - Decoração,bandeja-para-banheiro-lavabo-decorativa-redonda-decoracao,ready
